PUBCHEM.COMPOUND:2797	treats	DOID:9455	0.6
PUBCHEM.COMPOUND:4114	treats	DOID:162	0.6
PUBCHEM.COMPOUND:5095	treats	DOID:12700	1.0
PUBCHEM.COMPOUND:3826	treats	DOID:1612	0.5
PUBCHEM.COMPOUND:5352062	treats	DOID:1040	0.6
PUBCHEM.COMPOUND:5426	treats	DOID:0060192	0.5
PUBCHEM.COMPOUND:14969	treats	DOID:0060192	0.9
PUBCHEM.COMPOUND:3052762	treats	DOID:1595	0.8
PUBCHEM.COMPOUND:5743	treats	DOID:2871	0.9
PUBCHEM.COMPOUND:36314	treats	DOID:162	0.7
PUBCHEM.COMPOUND:126941	treats	DOID:8712	1.0
PUBCHEM.COMPOUND:3007	treats	DOID:1595	0.6
PUBCHEM.COMPOUND:41867	treats	DOID:3571	0.6
PUBCHEM.COMPOUND:3961	treats	DOID:0050700	0.9
PUBCHEM.COMPOUND:838	treats	DOID:1540	0.8
PUBCHEM.COMPOUND:5865	treats	DOID:12134	0.6
PUBCHEM.COMPOUND:9444	treats	DOID:8584	0.7
PUBCHEM.COMPOUND:3715	treats	DOID:10283	0.6
PUBCHEM.COMPOUND:4091	treats	DOID:9256	0.9
PUBCHEM.COMPOUND:2678	treats	DOID:2871	0.7
PUBCHEM.COMPOUND:30751	treats	DOID:0060192	0.6
PUBCHEM.COMPOUND:5978	treats	DOID:9080	0.9
PUBCHEM.COMPOUND:54687	treats	DOID:0060192	0.9
PUBCHEM.COMPOUND:5284373	treats	DOID:0060013	0.6
PUBCHEM.COMPOUND:460612	treats	DOID:1612	1.0
PUBCHEM.COMPOUND:39186	treats	DOID:9352	1.0
PUBCHEM.COMPOUND:3657	treats	DOID:3343	0.9
PUBCHEM.COMPOUND:4075	treats	DOID:9256	0.9
PUBCHEM.COMPOUND:460612	treats	DOID:769	0.9
PUBCHEM.COMPOUND:5479530	treats	DOID:8577	0.8
PUBCHEM.COMPOUND:3038	treats	DOID:450	0.5
PUBCHEM.COMPOUND:5426	treats	DOID:2154	0.8
PUBCHEM.COMPOUND:2478	treats	DOID:9119	0.8
PUBCHEM.COMPOUND:5029	treats	DOID:0060058	1.0
PUBCHEM.COMPOUND:259331	treats	DOID:0060058	0.8
PUBCHEM.COMPOUND:2540	treats	DOID:10652	0.7
PUBCHEM.COMPOUND:3345	treats	DOID:9970	0.8
PUBCHEM.COMPOUND:753	treats	DOID:13909	0.8
PUBCHEM.COMPOUND:3767	treats	DOID:1574	0.8
PUBCHEM.COMPOUND:9882105	treats	DOID:2394	0.9
PUBCHEM.COMPOUND:5526	treats	DOID:12134	0.7
PUBCHEM.COMPOUND:445354	treats	DOID:9970	0.6
PUBCHEM.COMPOUND:5281040	treats	DOID:10241	1.0
PUBCHEM.COMPOUND:2719	treats	DOID:7005	0.6
PUBCHEM.COMPOUND:4775	treats	DOID:12858	0.9
PUBCHEM.COMPOUND:5472495	treats	DOID:10283	0.7
PUBCHEM.COMPOUND:54676537	treats	DOID:1909	0.9
PUBCHEM.COMPOUND:444008	treats	DOID:1612	0.8
PUBCHEM.COMPOUND:5284373	treats	DOID:1909	0.9
PUBCHEM.COMPOUND:3117	treats	DOID:1909	0.7
PUBCHEM.COMPOUND:4946	treats	DOID:1793	0.9
PUBCHEM.COMPOUND:9829523	treats	DOID:350	0.8
PUBCHEM.COMPOUND:4008	treats	DOID:9351	0.7
PUBCHEM.COMPOUND:338	treats	DOID:0050908	0.5
PUBCHEM.COMPOUND:2540	treats	DOID:11984	0.9
PUBCHEM.COMPOUND:936	treats	DOID:13810	0.7
PUBCHEM.COMPOUND:6741	treats	DOID:2340	0.8
PUBCHEM.COMPOUND:460612	treats	DOID:3721	0.6
PUBCHEM.COMPOUND:2265	treats	DOID:0050156	0.5
PUBCHEM.COMPOUND:24958200	treats	DOID:3683	0.8
PUBCHEM.COMPOUND:2726	treats	DOID:3312	0.8
PUBCHEM.COMPOUND:23725625	treats	DOID:0060060	0.5
PUBCHEM.COMPOUND:460612	treats	DOID:10581	0.9
PUBCHEM.COMPOUND:2907	treats	DOID:162	0.8
PUBCHEM.COMPOUND:6167	treats	DOID:305	0.8
PUBCHEM.COMPOUND:5352062	treats	DOID:9256	0.7
PUBCHEM.COMPOUND:3121	treats	DOID:10584	0.8
PUBCHEM.COMPOUND:892	treats	DOID:3571	1.0
PUBCHEM.COMPOUND:9400	treats	DOID:10003	0.9
PUBCHEM.COMPOUND:5978	treats	DOID:2154	0.8
PUBCHEM.COMPOUND:5426	treats	DOID:4648	1.0
PUBCHEM.COMPOUND:28417	treats	DOID:1588	1.0
PUBCHEM.COMPOUND:2907	treats	DOID:7005	0.6
PUBCHEM.COMPOUND:5754	treats	DOID:1793	0.9
PUBCHEM.COMPOUND:36462	treats	DOID:1909	0.8
PUBCHEM.COMPOUND:9400	treats	DOID:162	0.7
PUBCHEM.COMPOUND:448601	treats	DOID:10283	0.8
PUBCHEM.COMPOUND:460612	treats	DOID:3265	0.8
PUBCHEM.COMPOUND:54454	treats	DOID:9352	1.0
PUBCHEM.COMPOUND:84029	treats	DOID:0060060	0.7
PUBCHEM.COMPOUND:4095	treats	DOID:1595	0.7
PUBCHEM.COMPOUND:30751	treats	DOID:1612	0.7
PUBCHEM.COMPOUND:84029	treats	DOID:8577	0.8
PUBCHEM.COMPOUND:60490	treats	DOID:0050632	1.0
PUBCHEM.COMPOUND:2756	treats	DOID:305	0.6
PUBCHEM.COMPOUND:4735	treats	DOID:305	0.9
PUBCHEM.COMPOUND:9578005	treats	DOID:707	0.7
PUBCHEM.COMPOUND:5284603	treats	DOID:4090	0.9
PUBCHEM.COMPOUND:5284616	treats	DOID:769	0.8
PUBCHEM.COMPOUND:54687	treats	DOID:9119	0.6
PUBCHEM.COMPOUND:1775	treats	DOID:10923	0.5
PUBCHEM.COMPOUND:4917	treats	DOID:1612	0.7
PUBCHEM.COMPOUND:892	treats	DOID:9352	0.8
PUBCHEM.COMPOUND:126941	treats	DOID:3347	0.6
PUBCHEM.COMPOUND:5280795	treats	DOID:1184	0.8
PUBCHEM.COMPOUND:3883	treats	DOID:10534	0.6
PUBCHEM.COMPOUND:9823820	treats	DOID:9253	0.6
PUBCHEM.COMPOUND:2578	treats	DOID:1909	0.9
PUBCHEM.COMPOUND:441207	treats	DOID:4235	0.6
PUBCHEM.COMPOUND:772	treats	DOID:0060058	0.8
PUBCHEM.COMPOUND:71616	treats	DOID:1040	0.6
PUBCHEM.COMPOUND:2478	treats	DOID:3265	0.8
PUBCHEM.COMPOUND:44462760	treats	DOID:9256	0.9
PUBCHEM.COMPOUND:14985	treats	DOID:9970	0.9
PUBCHEM.COMPOUND:5790	treats	DOID:162	0.8
PUBCHEM.COMPOUND:2771	treats	DOID:3683	0.9
PUBCHEM.COMPOUND:34040	treats	DOID:10652	0.8
PUBCHEM.COMPOUND:31703	treats	DOID:2871	0.6
PUBCHEM.COMPOUND:784	treats	DOID:1612	0.8
PUBCHEM.COMPOUND:2474	treats	DOID:13359	0.6
PUBCHEM.COMPOUND:5479530	treats	DOID:3312	0.9
PUBCHEM.COMPOUND:3676	treats	DOID:0060060	1.0
PUBCHEM.COMPOUND:3676	treats	DOID:1540	0.7
PUBCHEM.COMPOUND:134780	treats	DOID:3070	0.9
PUBCHEM.COMPOUND:5978	treats	DOID:9119	0.8
PUBCHEM.COMPOUND:21700	treats	DOID:4971	0.5
PUBCHEM.COMPOUND:3676	treats	DOID:2752	0.6
PUBCHEM.COMPOUND:5453	treats	DOID:4971	0.9
PUBCHEM.COMPOUND:3767	treats	DOID:9351	0.5
PUBCHEM.COMPOUND:1775	treats	DOID:4235	0.9
PUBCHEM.COMPOUND:2478	treats	DOID:12347	0.7
PUBCHEM.COMPOUND:772	treats	DOID:9744	0.7
PUBCHEM.COMPOUND:392622	treats	DOID:1588	0.5
PUBCHEM.COMPOUND:6013	treats	DOID:162	0.9
PUBCHEM.COMPOUND:4740	treats	DOID:1595	0.7
PUBCHEM.COMPOUND:92974	treats	DOID:14330	0.7
PUBCHEM.COMPOUND:3009	treats	DOID:769	0.8
PUBCHEM.COMPOUND:11707110	treats	DOID:1612	0.9
PUBCHEM.COMPOUND:667477	treats	DOID:3312	1.0
PUBCHEM.COMPOUND:54454	treats	DOID:162	1.0
PUBCHEM.COMPOUND:5761	treats	DOID:1595	0.6
PUBCHEM.COMPOUND:948	treats	DOID:8712	0.9
PUBCHEM.COMPOUND:3950	treats	DOID:9256	0.8
PUBCHEM.COMPOUND:667490	treats	DOID:1272	0.8
PUBCHEM.COMPOUND:4927	treats	DOID:0060058	0.7
PUBCHEM.COMPOUND:4033	treats	DOID:7005	0.8
PUBCHEM.COMPOUND:134780	treats	DOID:1040	0.6
PUBCHEM.COMPOUND:237	treats	DOID:10283	1.0
PUBCHEM.COMPOUND:31401	treats	DOID:9352	0.8
PUBCHEM.COMPOUND:5978	treats	DOID:1612	1.0
PUBCHEM.COMPOUND:134780	treats	DOID:3721	0.7
PUBCHEM.COMPOUND:137	treats	DOID:8712	0.8
PUBCHEM.COMPOUND:5035	treats	DOID:10652	0.6
PUBCHEM.COMPOUND:36462	treats	DOID:12704	0.9
PUBCHEM.COMPOUND:31703	treats	DOID:1612	0.9
PUBCHEM.COMPOUND:441314	treats	DOID:9352	0.9
PUBCHEM.COMPOUND:6047	treats	DOID:0050632	0.6
PUBCHEM.COMPOUND:36314	treats	DOID:3347	1.0
PUBCHEM.COMPOUND:16220172	treats	DOID:9562	0.5
PUBCHEM.COMPOUND:5281037	treats	DOID:9352	0.6
PUBCHEM.COMPOUND:5833	treats	DOID:2843	0.7
PUBCHEM.COMPOUND:638034	treats	DOID:3683	0.9
PUBCHEM.COMPOUND:5878	treats	DOID:9955	0.9
PUBCHEM.COMPOUND:23725625	treats	DOID:3868	1.0
PUBCHEM.COMPOUND:679	treats	DOID:1909	0.9
PUBCHEM.COMPOUND:12560	treats	DOID:9256	0.9
PUBCHEM.COMPOUND:6049	treats	DOID:10534	0.8
PUBCHEM.COMPOUND:5833	treats	DOID:0050700	0.5
PUBCHEM.COMPOUND:4737	treats	DOID:12134	0.6
PUBCHEM.COMPOUND:3121	treats	DOID:2394	0.8
PUBCHEM.COMPOUND:3339	treats	DOID:13580	0.9
PUBCHEM.COMPOUND:4636	treats	DOID:9352	0.8
PUBCHEM.COMPOUND:14806	treats	DOID:11054	0.7
PUBCHEM.COMPOUND:445643	treats	DOID:2340	0.9
PUBCHEM.COMPOUND:3821	treats	DOID:9884	0.7
PUBCHEM.COMPOUND:6540478	treats	DOID:1485	0.8
PUBCHEM.COMPOUND:153999	treats	DOID:9744	1.0
PUBCHEM.COMPOUND:5311068	treats	DOID:10652	0.8
PUBCHEM.COMPOUND:439302	treats	DOID:10591	0.8
PUBCHEM.COMPOUND:4192	treats	DOID:3683	1.0
PUBCHEM.COMPOUND:42890	treats	DOID:4235	0.6
PUBCHEM.COMPOUND:1983	treats	DOID:3571	0.9
PUBCHEM.COMPOUND:2478	treats	DOID:0050458	0.7
PUBCHEM.COMPOUND:3503	treats	DOID:3948	0.6
PUBCHEM.COMPOUND:9823820	treats	DOID:4450	0.9
PUBCHEM.COMPOUND:30323	treats	DOID:2394	0.9
PUBCHEM.COMPOUND:4091	treats	DOID:162	0.9
PUBCHEM.COMPOUND:864	treats	DOID:1485	0.6
PUBCHEM.COMPOUND:6741	treats	DOID:12134	1.0
PUBCHEM.COMPOUND:5280453	treats	DOID:1793	0.8
PUBCHEM.COMPOUND:638034	treats	DOID:9080	0.9
PUBCHEM.COMPOUND:679	treats	DOID:162	0.9
PUBCHEM.COMPOUND:5311068	treats	DOID:1793	0.5
PUBCHEM.COMPOUND:10607	treats	DOID:4051	0.9
PUBCHEM.COMPOUND:5280980	treats	DOID:9970	0.9
PUBCHEM.COMPOUND:6251	treats	DOID:162	0.6
PUBCHEM.COMPOUND:11625818	treats	DOID:8432	0.6
PUBCHEM.COMPOUND:44462760	treats	DOID:0060058	0.6
PUBCHEM.COMPOUND:5282379	treats	DOID:1612	1.0
PUBCHEM.COMPOUND:3652	treats	DOID:3070	0.9
PUBCHEM.COMPOUND:5743	treats	DOID:2394	0.8
PUBCHEM.COMPOUND:24083	treats	DOID:10591	0.6
PUBCHEM.COMPOUND:36314	treats	DOID:1612	0.9
PUBCHEM.COMPOUND:5284616	treats	DOID:2154	0.6
PUBCHEM.COMPOUND:54454	treats	DOID:12930	0.6
PUBCHEM.COMPOUND:5833	treats	DOID:9970	0.9
PUBCHEM.COMPOUND:3883	treats	DOID:1485	0.7
PUBCHEM.COMPOUND:1986	treats	DOID:10241	0.5
PUBCHEM.COMPOUND:4171	treats	DOID:12930	0.8
PUBCHEM.COMPOUND:2244	treats	DOID:9744	1.0
PUBCHEM.COMPOUND:148189	treats	DOID:3571	0.8
PUBCHEM.COMPOUND:5755	treats	DOID:4450	0.9
PUBCHEM.COMPOUND:5280795	treats	DOID:10923	0.9
PUBCHEM.COMPOUND:5284616	treats	DOID:10652	0.7
PUBCHEM.COMPOUND:702	treats	DOID:1574	0.7
PUBCHEM.COMPOUND:12035	treats	DOID:3312	0.7
PUBCHEM.COMPOUND:3100	treats	DOID:2752	0.6
PUBCHEM.COMPOUND:115355	treats	DOID:9275	0.9
PUBCHEM.COMPOUND:39186	treats	DOID:2843	0.8
PUBCHEM.COMPOUND:5755	treats	DOID:1062	0.9
PUBCHEM.COMPOUND:4911	treats	DOID:162	0.8
PUBCHEM.COMPOUND:456201	treats	DOID:7005	0.6
PUBCHEM.COMPOUND:4775	treats	DOID:1852	0.6
PUBCHEM.COMPOUND:12035	treats	DOID:14330	0.6
PUBCHEM.COMPOUND:14985	treats	DOID:10923	0.6
PUBCHEM.COMPOUND:4114	treats	DOID:0060192	0.9
PUBCHEM.COMPOUND:3372	treats	DOID:3721	0.9
PUBCHEM.COMPOUND:5757	treats	DOID:5425	0.9
PUBCHEM.COMPOUND:2719	treats	DOID:1793	0.5
PUBCHEM.COMPOUND:4735	treats	DOID:9744	0.7
PUBCHEM.COMPOUND:30751	treats	DOID:4235	0.8
PUBCHEM.COMPOUND:5564	treats	DOID:1612	0.8
PUBCHEM.COMPOUND:4740	treats	DOID:3683	0.6
PUBCHEM.COMPOUND:4615	treats	DOID:9884	0.9
PUBCHEM.COMPOUND:3345	treats	DOID:3683	0.6
PUBCHEM.COMPOUND:5284371	treats	DOID:1540	0.8
PUBCHEM.COMPOUND:31703	treats	DOID:1040	0.8
PUBCHEM.COMPOUND:51263	treats	DOID:3683	1.0
PUBCHEM.COMPOUND:3121	treats	DOID:318	0.7
PUBCHEM.COMPOUND:5073	treats	DOID:9352	0.5
PUBCHEM.COMPOUND:448601	treats	DOID:2871	0.6
PUBCHEM.COMPOUND:4493	treats	DOID:10283	0.7
PUBCHEM.COMPOUND:1775	treats	DOID:10241	0.6
PUBCHEM.COMPOUND:4054	treats	DOID:10652	0.9
PUBCHEM.COMPOUND:6456014	treats	DOID:162	0.8
PUBCHEM.COMPOUND:2519	treats	DOID:1574	1.0
PUBCHEM.COMPOUND:11707110	treats	DOID:162	0.9
PUBCHEM.COMPOUND:237	treats	DOID:305	0.7
PUBCHEM.COMPOUND:5755	treats	DOID:9884	0.6
PUBCHEM.COMPOUND:448601	treats	DOID:1793	0.6
PUBCHEM.COMPOUND:3652	treats	DOID:162	0.8
PUBCHEM.COMPOUND:1548943	treats	DOID:10283	0.5
PUBCHEM.COMPOUND:37720	treats	DOID:11054	0.6
PUBCHEM.COMPOUND:3950	treats	DOID:1612	0.8
PUBCHEM.COMPOUND:446541	treats	DOID:0050461	0.6
PUBCHEM.COMPOUND:41867	treats	DOID:1793	0.6
PUBCHEM.COMPOUND:4943	treats	DOID:10003	1.0
PUBCHEM.COMPOUND:5284373	treats	DOID:12177	0.9
PUBCHEM.COMPOUND:134780	treats	DOID:8712	0.8
PUBCHEM.COMPOUND:3519	treats	DOID:1595	0.6
PUBCHEM.COMPOUND:54671203	treats	DOID:0050700	0.7
PUBCHEM.COMPOUND:444	treats	DOID:1909	0.8
PUBCHEM.COMPOUND:6013	treats	DOID:2843	0.7
PUBCHEM.COMPOUND:6251	treats	DOID:3868	0.9
PUBCHEM.COMPOUND:5865	treats	DOID:2571	0.5
PUBCHEM.COMPOUND:446541	treats	DOID:4971	0.5
PUBCHEM.COMPOUND:40632	treats	DOID:3683	0.7
PUBCHEM.COMPOUND:3121	treats	DOID:678	0.9
PUBCHEM.COMPOUND:439260	treats	DOID:14330	0.6
PUBCHEM.COMPOUND:12035	treats	DOID:1588	0.8
PUBCHEM.COMPOUND:9833444	treats	DOID:9352	0.9
PUBCHEM.COMPOUND:896	treats	DOID:1612	0.9
PUBCHEM.COMPOUND:5991	treats	DOID:9351	0.9
PUBCHEM.COMPOUND:54454	treats	DOID:1171	0.7
PUBCHEM.COMPOUND:5978	treats	DOID:4235	0.8
PUBCHEM.COMPOUND:6058	treats	DOID:14503	0.7
PUBCHEM.COMPOUND:237	treats	DOID:11949	0.8
PUBCHEM.COMPOUND:5757	treats	DOID:1272	0.6
PUBCHEM.COMPOUND:24083	treats	DOID:162	0.6
PUBCHEM.COMPOUND:36314	treats	DOID:8584	0.8
PUBCHEM.COMPOUND:772	treats	DOID:4450	0.9
PUBCHEM.COMPOUND:5665	treats	DOID:1574	0.6
PUBCHEM.COMPOUND:37542	treats	DOID:1612	0.7
PUBCHEM.COMPOUND:2907	treats	DOID:2871	0.9
PUBCHEM.COMPOUND:24934	treats	DOID:305	0.6
PUBCHEM.COMPOUND:5284604	treats	DOID:162	0.9
PUBCHEM.COMPOUND:5280795	treats	DOID:305	0.7
PUBCHEM.COMPOUND:439302	treats	DOID:1574	0.9
PUBCHEM.COMPOUND:2478	treats	DOID:11870	0.8
PUBCHEM.COMPOUND:60961	treats	DOID:1612	0.7
PUBCHEM.COMPOUND:4095	treats	DOID:2843	0.6
PUBCHEM.COMPOUND:392622	treats	DOID:162	1.0
PUBCHEM.COMPOUND:772	treats	DOID:9351	0.9
PUBCHEM.COMPOUND:89594	treats	DOID:9351	0.5
PUBCHEM.COMPOUND:2907	treats	DOID:1612	0.6
PUBCHEM.COMPOUND:3690	treats	DOID:3868	0.8
PUBCHEM.COMPOUND:4091	treats	DOID:1909	0.8
PUBCHEM.COMPOUND:2803	treats	DOID:14330	0.7
PUBCHEM.COMPOUND:20279	treats	DOID:0060060	1.0
PUBCHEM.COMPOUND:2179	treats	DOID:0050908	0.8
PUBCHEM.COMPOUND:89594	treats	DOID:0060058	0.5
PUBCHEM.COMPOUND:4748	treats	DOID:3312	0.5
PUBCHEM.COMPOUND:5453	treats	DOID:9119	0.6
PUBCHEM.COMPOUND:456201	treats	DOID:2394	1.0
PUBCHEM.COMPOUND:5280795	treats	DOID:9351	0.8
PUBCHEM.COMPOUND:5284373	treats	DOID:4235	0.6
PUBCHEM.COMPOUND:20279	treats	DOID:8584	1.0
PUBCHEM.COMPOUND:2907	treats	DOID:9119	0.7
PUBCHEM.COMPOUND:3690	treats	DOID:305	1.0
PUBCHEM.COMPOUND:445643	treats	DOID:1909	0.8
PUBCHEM.COMPOUND:2764	treats	DOID:1612	1.0
PUBCHEM.COMPOUND:3690	treats	DOID:0050771	1.0
PUBCHEM.COMPOUND:2337	treats	DOID:9884	0.9
PUBCHEM.COMPOUND:71384	treats	DOID:0060058	0.5
PUBCHEM.COMPOUND:5453	treats	DOID:10923	0.7
PUBCHEM.COMPOUND:119828	treats	DOID:4090	0.7
PUBCHEM.COMPOUND:30751	treats	DOID:1062	0.9
PUBCHEM.COMPOUND:6741	treats	DOID:9169	0.5
PUBCHEM.COMPOUND:5453	treats	DOID:9080	0.7
PUBCHEM.COMPOUND:126941	treats	DOID:12177	0.7
PUBCHEM.COMPOUND:5161	treats	DOID:9351	0.7
PUBCHEM.COMPOUND:305	treats	DOID:10652	0.8
PUBCHEM.COMPOUND:4908	treats	DOID:2862	1.0
PUBCHEM.COMPOUND:2478	treats	DOID:12798	0.9
PUBCHEM.COMPOUND:5360515	treats	DOID:14330	0.8
PUBCHEM.COMPOUND:10607	treats	DOID:2154	0.5
PUBCHEM.COMPOUND:3440	treats	DOID:14219	0.7
PUBCHEM.COMPOUND:3108	treats	DOID:10923	0.6
PUBCHEM.COMPOUND:446541	treats	DOID:9119	0.8
PUBCHEM.COMPOUND:1983	treats	DOID:10923	1.0
PUBCHEM.COMPOUND:3081362	treats	DOID:1485	0.9
PUBCHEM.COMPOUND:5743	treats	DOID:2571	0.9
PUBCHEM.COMPOUND:60961	treats	DOID:9351	0.5
PUBCHEM.COMPOUND:16129706	treats	DOID:7004	0.8
PUBCHEM.COMPOUND:5330286	treats	DOID:7005	0.9
PUBCHEM.COMPOUND:305	treats	DOID:1540	0.7
PUBCHEM.COMPOUND:89594	treats	DOID:305	0.5
PUBCHEM.COMPOUND:2764	treats	DOID:0060058	0.7
PUBCHEM.COMPOUND:5360373	treats	DOID:305	0.7
PUBCHEM.COMPOUND:4775	treats	DOID:9119	0.6
PUBCHEM.COMPOUND:237	treats	DOID:3683	0.9
PUBCHEM.COMPOUND:36462	treats	DOID:9119	0.6
PUBCHEM.COMPOUND:5426	treats	DOID:3347	0.6
PUBCHEM.COMPOUND:5526	treats	DOID:1272	0.6
PUBCHEM.COMPOUND:12560	treats	DOID:14330	0.7
PUBCHEM.COMPOUND:4054	treats	DOID:1574	0.6
PUBCHEM.COMPOUND:2783	treats	DOID:12930	1.0
PUBCHEM.COMPOUND:5284616	treats	DOID:5812	0.8
PUBCHEM.COMPOUND:3001055	treats	DOID:3261	0.7
PUBCHEM.COMPOUND:4908	treats	DOID:9970	0.9
PUBCHEM.COMPOUND:936	treats	DOID:8577	0.9
PUBCHEM.COMPOUND:5288826	treats	DOID:11383	0.6
PUBCHEM.COMPOUND:5755	treats	DOID:9271	0.8
PUBCHEM.COMPOUND:4107	treats	DOID:10591	0.8
PUBCHEM.COMPOUND:3676	treats	DOID:3144	0.6
PUBCHEM.COMPOUND:3121	treats	DOID:1793	0.6
PUBCHEM.COMPOUND:446541	treats	DOID:2571	0.5
PUBCHEM.COMPOUND:2478	treats	DOID:12799	0.6
PUBCHEM.COMPOUND:17134	treats	DOID:6688	0.9
PUBCHEM.COMPOUND:2764	treats	DOID:10283	0.7
PUBCHEM.COMPOUND:446541	treats	DOID:0060060	0.5
PUBCHEM.COMPOUND:3672	treats	DOID:12134	0.9
PUBCHEM.COMPOUND:6741	treats	DOID:12177	0.9
PUBCHEM.COMPOUND:3394	treats	DOID:10652	0.8
PUBCHEM.COMPOUND:4595	treats	DOID:8552	0.9
PUBCHEM.COMPOUND:838	treats	DOID:0060192	0.9
PUBCHEM.COMPOUND:36462	treats	DOID:7005	0.9
PUBCHEM.COMPOUND:460612	treats	DOID:3868	0.7
PUBCHEM.COMPOUND:5462501	treats	DOID:10591	0.9
PUBCHEM.COMPOUND:31703	treats	DOID:0050700	0.8
PUBCHEM.COMPOUND:3157	treats	DOID:9352	0.6
PUBCHEM.COMPOUND:36314	treats	DOID:9080	1.0
PUBCHEM.COMPOUND:89594	treats	DOID:10534	0.6
PUBCHEM.COMPOUND:445354	treats	DOID:10923	0.7
PUBCHEM.COMPOUND:446541	treats	DOID:2729	0.9
PUBCHEM.COMPOUND:2955	treats	DOID:1588	0.8
PUBCHEM.COMPOUND:460612	treats	DOID:3322	0.8
PUBCHEM.COMPOUND:5757	treats	DOID:9352	0.6
PUBCHEM.COMPOUND:5526	treats	DOID:7005	0.7
PUBCHEM.COMPOUND:667490	treats	DOID:0050908	0.8
PUBCHEM.COMPOUND:2907	treats	DOID:3868	0.9
PUBCHEM.COMPOUND:2478	treats	DOID:769	1.0
